ID,Ronda,Rival,Resultado
2153,4,Kian Gregory [UK],Loss
2153,3,Niryan Brach [UK],Win
2153,2,Jamie Boyt [UK],Win
2153,1,Charel Schroeder [BE],Win
2154,8,Matthew Anderson [UK],Loss
2154,7,Jonathan Solarte [UK],Loss
2154,6,Leandro Sarmento [UK],Win
2154,5,Pierre Coste [FR],Win
2154,4,Antonio Sánchez [ES],Loss
2154,3,Andres Sempere Rico [ES],Win
2154,2,Simão Faria [PT],Loss
2154,1,Matthew Potter [UK],Win
2155,9,Cameron Wingrave [UK],Loss
2155,8,Víctor Medina [ES],Loss
2155,7,Boris Hamm [NL],Loss
2155,6,Luke Petty [UK],Win
2155,5,Hjalmar Lind [SE],Loss
2155,4,Anthony-Christopher Manolache [FR],Loss
2155,3,Julian Piñeiro Fernandez [ES],Win
2155,2,Javier Portela Martínez [ES],Win
2155,1,Angel Rodriguez Garcia [ES],Win
2156,9,Matthew Liversidge [UK],Win
2156,8,Alberto Baldi [IT],Loss
2156,7,Stefano De Maria [IT],Loss
2156,6,Alex Moreno [ES],Loss
2156,5,Sergio Sanchez [ES],Loss
2156,4,Sam Bentham [UK],Win
2156,3,Roberto Parente [IT],Loss
2156,2,Manuel Hernandez Marin [ES],Win
2156,1,Luke Hodgetts [UK],Win
2157,9,Mattia Podestà [IT],Loss
2157,8,Simon Iredale [UK],Win
2157,7,Christos Santas [GR],Loss
2157,6,Raj Desai [IE],Loss
2157,5,Jamie Boyt [UK],Loss
2157,4,Peer-Malte Gerlach [DE],Win
2157,3,Rhys Wenlock [UK],Win
2157,2,Xavier Albanell Margarit [ES],Win
2157,1,Ross Stewart [UK],Loss
2158,9,Rhys Davies [UK],Loss
2158,8,Luca Mazzini [RO],Win
2158,7,Sam Parish [UK],Loss
2158,6,Boris Hamm [NL],Loss
2158,5,Florian Hoffmann [DE],Loss
2158,4,Ethan Hutnell [UK],Win
2158,3,Nils Dunlop [SE],Loss
2158,2,Jay Ballester [ES],Win
2158,1,Cristian Eklund [SE],Win
2159,9,Ryan Powney [IE],Loss
2159,8,James Scoot [UK],Loss
2159,7,Damahni Palmer [UK],Loss
2159,6,Sadie Reilly [UK],Win
2159,5,Daniel Mason [UK],Win
2159,4,Daniel Aragón [ES],Loss
2159,3,Baris “BillaVGC” Akcos [DE],Loss
2159,2,Alessandro Corti [IT],Win
2159,1,Nicolò Lazzerini Denchi [IT],Win
2160,9,Charel Schroeder [BE],Loss
2160,8,Brandon Power [IE],Win
2160,7,Giulio Fioretti [IT],Loss
2160,6,Giancarlo Poenisch [IT],Loss
2160,5,Oscar Gilley [UK],Loss
2160,4,Joan Perelló [ES],Loss
2160,3,Marco Hemantha Kaludura Silva [IT],Win
2160,2,Catarina Pires [PT],Win
2160,1,David Mackinnon [UK],Win
2161,9,Peer-Malte Gerlach [DE],Loss
2161,8,Matthew Harries [UK],Loss
2161,7,Oscar Gilley [UK],Loss
2161,6,John Brotherston [UK],Loss
2161,5,April Conway [UK],Win
2161,4,Stefano De Maria [IT],Win
2161,3,Lennard Messerschmidt [NL],Win
2161,2,Sergio Sanchez [ES],Loss
2161,1,Josh Higgins [UK],Win
2162,9,Simon Iredale [UK],Win
2162,8,Sierra Hunter [CA],Loss
2162,7,Robbin van den Eijnde [NL],Loss
2162,6,Michał Chyra [PL],Loss
2162,5,Ismael Aarab Umpiérrez [ES],Loss
2162,4,Fran Martínez Pérez [ES],Win
2162,3,Gauthier Clanet [FR],Loss
2162,2,Jamie North [UK],Win
2162,1,Diego Barbieri [IT],Win
2163,9,Xavier Albanell Margarit [ES],Loss
2163,8,Oliver Gausden [UK],Loss
2163,7,Nicolò Lazzerini Denchi [IT],Loss
2163,6,Florian Hoffmann [DE],Loss
2163,5,Juan Francisco Alcaraz Paterna [ES],Win
2163,4,Anton Pappenberger [UK],Win
2163,3,Guillermo Castilla [ES],Loss
2163,2,zoe james [UK],Win
2163,1,Chris halford [UK],Win
2164,9,Bryan Hamalala [UK],Win
2164,8,Cristian Eklund [SE],Loss
2164,7,Sean Comrie [UK],Win
2164,6,Pablo Ezcurra Abad [ES],Loss
2164,5,Matthieu Barbe [FR],Loss
2164,4,Kenneth Gamboa [MX],Loss
2164,3,Hsuan-Chih Kuo [NL],Loss
2164,2,Frederik Nielsen [DK],Win
2164,1,Tomas Hobbs [UK],Win
2165,9,Joshua Greenwood [UK],Loss
2165,8,Macx Medley [NL],Win
2165,7,Neel Sims [CH],Loss
2165,6,Samantha Smith [UK],Loss
2165,5,Femi Jordanovic [UK],Loss
2165,4,Luca Mazzini [RO],Win
2165,3,Simon Schlütter [DE],Loss
2165,2,Stefano De Maria [IT],Win
2165,1,Shane Reilly [IE],Win
2166,9,Alistair Groves [UK],Loss
2166,8,Karl Akpovi [FR],Loss
2166,7,Sam Bentham [UK],Win
2166,6,Ruari Cameron [UK],Loss
2166,5,James Bostock [UK],Win
2166,4,Roberto Bazán Magán [ES],Loss
2166,3,Joan Poyato Barberá [ES],Loss
2166,2,Fraser Bell [UK],Win
2166,1,El Morris [UK],Win
2167,9,Fernando Senovilla [UK],Loss
2167,8,Viktor Zibert [DE],Loss
2167,7,Sam Williman [UK],Loss
2167,6,Luke Edwards [UK],Win
2167,5,Denis Achilaritei [UK],Loss
2167,4,Oliver Charlton [UK],Win
2167,3,Christos Santas [GR],Win
2167,2,David Coope [UK],Loss
2167,1,Armand Lefebvre [FR],Win
2168,9,Jorge Fernández Calatrava [ES],Loss
2168,8,Elias Truyens [BE],Loss
2168,7,Jaume Plomer Suau [ES],Win
2168,6,Adrián Isidoro [ES],Loss
2168,5,Jacub Foster [UK],Win
2168,4,Diego Barbieri [IT],Loss
2168,3,Tianyi Chen [CN],Win
2168,2,Ben Markham [UK],Win
2168,1,Fabian Sdzuy [DE],Loss
2169,9,Candela Castro Diez [ES],Loss
2169,8,Roberto Retico [IT],Loss
2169,7,Daniel Mráz [CZ],Win
2169,6,Miguel Angel Arias Rodriguez [ES],Win
2169,5,Argyrios Terzis [UK],Win
2169,4,Oscar Psaila [UK],Win
2169,3,Barry Gossage [UK],Loss
2169,2,Flavio Del Pidio [IT],Loss
2169,1,David Fernández [ES],Loss
2170,9,Cameron Hannan [UK],Loss
2170,8,Pierre Coste [FR],Loss
2170,7,Erik Zwambach [NL],Loss
2170,6,Robbin van den Eijnde [NL],Win
2170,5,Martin Thor Nielsen Rojo [ES],Win
2170,4,Jaime Velez Jimenez [ES],Win
2170,3,Domingo Tundidor [ES],Loss
2170,2,Sten Schram [NL],Win
2170,1,Patrick Liam Pluess [CH],Loss
2171,9,Sam Wright [JE],Loss
2171,8,Matthew Seabrook [UK],Loss
2171,7,David Carrasco [ES],Win
2171,6,Asvin Jadunundun [UK],Win
2171,5,Thomas Leigh-Dobbie [UK],Loss
2171,4,António Santos [PT],Win
2171,3,Aurélien Soula [FR],Loss
2171,2,Reece Mensah [UK],Loss
2171,1,Kris Gillies [UK],Win
2172,9,James Clough [UK],Loss
2172,8,Joshua Graham [UK],Loss
2172,7,Marco Hemantha Kaludura Silva [IT],Loss
2172,6,Roman Atanasiu Alonso [ES],Loss
2172,5,Josh McHale [UK],Win
2172,4,Mark Smith [UK],Win
2172,3,Neale Maker [UK],Loss
2172,2,Gabriele Rota [UK],Win
2172,1,Franck Bourachon [FR],Win
2173,9,Alex Butters [UK],Loss
2173,8,Simone Caletti [IT],Win
2173,7,Benjamin Thanner [DE],Loss
2173,6,Jai Small [UK],Loss
2173,5,Orlando CANDELARESI [FR],Win
2173,4,Domingo Tundidor [ES],Loss
2173,3,Giuseppe Musicco [IT],Loss
2173,2,Eduardo Cunha [PT],Win
2173,1,Candela Castro Diez [ES],Win
2174,9,Forhad Chodhoury [ES],Win
2174,8,Alistair Groves [UK],Loss
2174,7,Michał Dziurzyński [PL],Loss
2174,6,Pierfrancesco Montello [IT],Win
2174,5,Matt Maynard [UK],Loss
2174,4,Giulio Balloni [IT],Loss
2174,3,Thomas Scragg [JE],Win
2174,2,Edward Solarte [UK],Win
2174,1,Filip Idczak [PL],Loss
2175,9,Ethan Hutnell [UK],Loss
2175,8,Rawnie Mills [UK],Win
2175,7,Alfie McAlister [UK],Loss
2175,6,Calvin Atkinson [UK],Loss
2175,5,Amrit Mann [UK],Loss
2175,4,Patrick Liam Pluess [CH],Win
2175,3,Edvard Ramstad [NO],Win
2175,2,Nico Davide Cognetta [IT],Loss
2175,1,Jake Van Den Bossche [UK],Win
2176,9,Cristian Eklund [SE],Loss
2176,8,Alessandro Corti [IT],Loss
2176,7,Stephen Ireland [UK],Loss
2176,6,Jake Van Den Bossche [UK],Win
2176,5,Shane Reilly [IE],Win
2176,4,Benjamin Thanner [DE],Win
2176,3,Maurizio D'Andrea [IT],Loss
2176,2,Daniel Aragón [ES],Loss
2176,1,Matthew Anderson [UK],Win
2177,9,Josh Bullivant [UK],Loss
2177,8,Jai Small [UK],Loss
2177,7,Robert Schädel [DE],Loss
2177,6,Domingo Tundidor [ES],Win
2177,5,Cristian Eklund [SE],Win
2177,4,Oscar Gilley [UK],Loss
2177,3,Corey Martin [IE],Win
2177,2,Femi Jordanovic [UK],Loss
2177,1,Ryan Hamalala [UK],Win
2178,9,Gareth Halliwell [UK],Win
2178,8,David Mackinnon [UK],Loss
2178,7,Ruben Pereira [PT],Loss
2178,6,Matthew Minter [UK],Loss
2178,5,Fraser Bell [UK],Win
2178,4,Cedric Guillaume [FR],Win
2178,3,Elias Truyens [BE],Loss
2178,2,Jack Marshall [UK],Loss
2178,1,Cameron Hannan [UK],Win
2179,9,Thomas Dowling [IE],Loss
2179,8,Giulio Fioretti [IT],Loss
2179,7,Jamie Kean [UK],Loss
2179,6,Flavio Del Pidio [IT],Loss
2179,5,Archie Maltman-McAuley [UK],Win
2179,4,Chris halford [UK],Win
2179,3,Morgan Steed [UK],Loss
2179,2,Benjamin Thanner [DE],Win
2179,1,Asvin Jadunundun [UK],Win
2180,9,Alberto Baldi [IT],Loss
2180,8,Jamin Kauf [DE],Loss
2180,7,Jose Rider Lorenzo [ES],Loss
2180,6,David Coope [UK],Win
2180,5,Nurul Hassan [UK],Win
2180,4,Robert Wein [DE],Loss
2180,3,Dan Bainbridge [UK],Win
2180,2,Jay Furnell [UK],Win
2180,1,Sam Pickering [UK],Loss
2181,8,Omar ZIYANI [FR],Loss
2181,7,Pedro Lima [PT],Win
2181,6,El Morris [UK],Win
2181,5,Sion Jones [UK],Win
2181,4,Ethan Wakefield [UK],Loss
2181,3,Hugh Benton [UK],Loss
2181,2,José Luis García Sánchez [ES],Loss
2181,1,Asra Stone [UK],Win
2182,9,Thomas Leigh-Dobbie [UK],Loss
2182,8,Carmine Vattimo [IT],Loss
2182,7,Alberto Baldi [IT],Win
2182,6,Daniel Dawson [UK],Win
2182,5,Kris Gillies [UK],Win
2182,4,Lennard Messerschmidt [NL],Loss
2182,3,Manuel Hernandez Marin [ES],Loss
2182,2,Alberto Cañuelo Gómez [ES],Loss
2182,1,Naader Bajwa [UK],Win
2183,9,Phillip de Sousa [UK],Loss
2183,8,Dominic Scheffler [DE],Loss
2183,7,Andres Sempere Rico [ES],Win
2183,6,scott robertshaw [UK],Loss
2183,5,Alfie McAlister [UK],Win
2183,4,Fabian Slany [DE],Loss
2183,3,Conor McCormack [IE],Loss
2183,2,Tobias Clemens [DE],Win
2183,1,Otto Levenson [UK],Win
2184,9,Sergio Pérez [ES],Loss
2184,8,Kate Poole [UK],Win
2184,7,Asra Stone [UK],Loss
2184,6,Daniel Parris [UK],Loss
2184,5,Brede Stavø [NO],Win
2184,4,Jamin Kauf [DE],Loss
2184,3,Giacomo Pauselli [IT],Loss
2184,2,Dan Taylor [UK],Win
2184,1,Russell Thornham [UK],Win
2185,9,Andreas Zahn [DE],Loss
2185,8,Nathan Hart [UK],Win
2185,7,Fabian Sdzuy [DE],Loss
2185,6,Laurence Allen [UK],Win
2185,5,Solomon Richard-Croffie [UK],Loss
2185,4,Filipe Azevedo [PT],Loss
2185,3,Mattia Podestà [IT],Win
2185,2,Grant Rebecca [UK],Win
2185,1,Omar ZIYANI [FR],Loss
2186,9,Chris Phillips [UK],Loss
2186,8,Ranieri Calderari [IT],Loss
2186,7,Joan Poyato Barberá [ES],Loss
2186,6,zoe james [UK],Win
2186,5,Matt Berry [UK],Win
2186,4,David Mackinnon [UK],Win
2186,3,Javier Señorena [ES],Loss
2186,2,Carlos Giráldez Pérez [ES],Loss
2186,1,James Hudson [UK],Win
2187,9,Aitzol Robles [ES],Loss
2187,8,Anton Comrie [UK],Win
2187,7,Ibrahim Karasahin [NL],Loss
2187,6,Macx Medley [NL],Win
2187,5,Mark Smith [UK],Loss
2187,4,Giancarlo Poenisch [IT],Loss
2187,3,João Veloso [PT],Win
2187,2,Louis Mayes [UK],Loss
2187,1,Oliver Bøgebjerg [DK],Win
2188,9,Tianyi Chen [CN],Loss
2188,8,Niall Hughes [IE],Win
2188,7,Ethan Wakefield [UK],Loss
2188,6,Meaghan Blakey [UK],Loss
2188,5,Roberto Retico [IT],Win
2188,4,Hjalmar Lind [SE],Loss
2188,3,Matt Berry [UK],Win
2188,2,Bart van Oekel [NL],Win
2188,1,Hugo Rodrigues [PT],Loss
2189,9,Ariel Rai Rodrigues [DE],Loss
2189,8,Robbin van den Eijnde [NL],Loss
2189,7,Thijmen Hasselt [NL],Loss
2189,6,Izak Andrews [UK],Win
2189,5,Amelius van Etten [NL],Loss
2189,4,Naader Bajwa [UK],Win
2189,3,Richard Neary [UK],Win
2189,2,Barry Gossage [UK],Win
2189,1,Hongrui Huang [CN],Loss
2190,9,Sam Parish [UK],Loss
2190,8,Daniel Parris [UK],Loss
2190,7,Rhys Davies [UK],Win
2190,6,Robert Schädel [DE],Loss
2190,5,Helmy BEN MESSAOUD [FR],Win
2190,4,Daniel McCarthy [UK],Win
2190,3,Rosemary Kelley [US],Loss
2190,2,Weichen Deng [UK],Loss
2190,1,Celine Wildenburg [NL],Win
2191,9,James Bostock [UK],Loss
2191,8,Filipe Azevedo [PT],Loss
2191,7,Yiu Hang Cheung [HK],Loss
2191,6,Neale Maker [UK],Win
2191,5,Liliana Fairbrooke [UK],Win
2191,4,John Lawrence [UK],Win
2191,3,Zach Mirza [UK],Win
2191,2,Matthew Anderson [UK],Loss
2191,1,Sam Tabner [UK],Loss
2192,9,Harvey Edwards [UK],Loss
2192,8,Asvin Jadunundun [UK],Win
2192,7,Richard Neary [UK],Win
2192,6,João Santos [PT],Loss
2192,5,Rebecca Dixon [UK],Loss
2192,4,Léo Gaudinet [FR],Loss
2192,3,Iván Amate [ES],Loss
2192,2,Jonathan Solarte [UK],Win
2192,1,Jamshaid Shahir [DE],Win
2193,9,Adam Waters [UK],Loss
2193,8,Sergio Ramirez [ES],Loss
2193,7,Isaac Lawrence [UK],Loss
2193,6,Karl Akpovi [FR],Win
2193,5,Ross Stewart [UK],Loss
2193,4,Immanuel Masih [UK],Win
2193,3,Robin Lucas Bachofner [CH],Win
2193,2,David Perez [ES],Win
2193,1,Ryan Fannin [UK],Loss
2194,9,Luke Petty [UK],Loss
2194,8,Sean Parsons [UK],Loss
2194,7,Rosemary Kelley [US],Win
2194,6,Jay Stothard [UK],Win
2194,5,Immanuel Masih [UK],Loss
2194,4,marvyn blstyak [FR],Win
2194,3,Izak Andrews [UK],Loss
2194,2,Pablo Martín [ES],Win
2194,1,Rodrigo Novoa [ES],Loss
2195,9,Juan Gómez Pérez [ES],Loss
2195,8,Efrain Pimienta Durán [ES],Loss
2195,7,Jordan Guy [UK],Win
2195,6,Hugh Benton [UK],Loss
2195,5,Edward Chan [UK],Win
2195,4,Roman Atanasiu Alonso [ES],Loss
2195,3,Jim Trounson [UK],Loss
2195,2,Reece Dos-Santos [UK],Win
2195,1,Federico Di Iorio [IT],Win
2196,7,Christopher Daoud [UK],Win
2196,6,Jorge Salinas [ES],Loss
2196,5,Kieran John [UK],Win
2196,4,Asvin Jadunundun [UK],Win
2196,3,Kenneth Gamboa [MX],Loss
2196,2,Calvin Atkinson [UK],Loss
2196,1,Giacomo Trapani [IT],Win
2197,9,Matthew Minter [UK],Loss
2197,8,Ruari Cameron [UK],Loss
2197,7,Catarina Pires [PT],Win
2197,6,Dan Huckvale [UK],Win
2197,5,Boris Hamm [NL],Loss
2197,4,Thijmen Hasselt [NL],Loss
2197,3,Daniel McCarthy [UK],Win
2197,2,Thomas Coughlan [UK],Loss
2197,1,Gary Thake [UK],Win
2198,9,Fynn Denecke [DE],Loss
2198,8,Stefano De Maria [IT],Loss
2198,7,Ivan Del Bianco [IT],Win
2198,6,Javier Moreno [ES],Loss
2198,5,Iván González Rosa [ES],Win
2198,4,Thierry Small [UK],Win
2198,3,Callum Lea [UK],Loss
2198,2,Adria Tam Martinez [UK],Loss
2198,1,Josh Tarrant [UK],Win
2199,9,Benji Clemente Barreda [ES],Loss
2199,8,Jost Malczewski [DE],Loss
2199,7,Diego Barbieri [IT],Loss
2199,6,Rosemary Kelley [US],Win
2199,5,Bendik Gudevold [NO],Win
2199,4,Yiqing Liu [UK],Loss
2199,3,Archie Maltman-McAuley [UK],Loss
2199,2,Ibrahim Karasahin [NL],Win
2199,1,David Barker [SE],Win
2200,9,Naader Bajwa [UK],Loss
2200,8,Ioannis Baziotis [GR],Loss
2200,7,Xavier Albanell Margarit [ES],Win
2200,6,Josh Higgins [UK],Win
2200,5,Stephen Ireland [UK],Loss
2200,4,Michał Chyra [PL],Loss
2200,3,Javier Portela Martínez [ES],Win
2200,2,Tinashe Jones [UK],Loss
2200,1,Harry Massie [UK],Win
2201,9,Hongrui Huang [CN],Win
2201,8,Mauro Pinto [PT],Loss
2201,7,Joris Andonyadis [NL],Win
2201,6,Giulio Fioretti [IT],Loss
2201,5,Juan Manuel Odriozola [ES],Loss
2201,4,Callum Lea [UK],Loss
2201,3,Harvey Edwards [UK],Win
2201,2,Iván Amate [ES],Loss
2201,DROP,DROP,DROP
2202,9,Matt Berry [UK],Win
2202,8,Solomon Richard-Croffie [UK],Loss
2202,7,Christian Lyons [UK],Win
2202,6,Dylan Yeomans [UK],Loss
2202,5,Rachel Annand [UK],Loss
2202,4,Alejandro Fuentelsaz [ES],Loss
2202,3,Carlos de Miranda [ES],Win
2202,2,Jasdil Deo [MY],Win
2202,1,Bryan Hamalala [UK],Loss
2203,9,Martin Thor Nielsen Rojo [ES],Loss
2203,8,Matthew Liversidge [UK],Win
2203,7,Ranieri Calderari [IT],Loss
2203,6,Sam Wright [JE],Loss
2203,5,Benjamin Graham [UK],Win
2203,4,James Beardall [UK],Win
2203,3,Eduardo Cunha [PT],Loss
2203,2,Benjamin Haeseler [DE],Win
2203,1,Alessandro Mandirola [IT],Loss
2204,9,Iván González Rosa [ES],Win
2204,8,Enrique González [ES],Loss
2204,7,Viktor Zibert [DE],Loss
2204,6,Robert Wein [DE],Loss
2204,5,Asra Stone [UK],Win
2204,4,Raheem Simms [UK],Win
2204,3,Roberto Bazán Magán [ES],Loss
2204,2,Maurice Uteg [DE],Loss
2204,1,Aidan Cammies [UK],Win
2205,9,Yuzhen Wen [CN],Win
2205,8,Sion Jones [UK],Win
2205,7,Asvin Jadunundun [UK],Loss
2205,6,Carlos Caño Bermúdez [ES],Loss
2205,5,Sarah Colbert [UK],Win
2205,4,Matthieu Barbe [FR],Loss
2205,3,Jamiro Telgt [NL],Win
2205,2,Filipe Azevedo [PT],Loss
2205,1,Boris Hamm [NL],Loss
2206,9,Raúl Campoy [ES],Loss
2206,8,Pau Riera [UK],Loss
2206,7,Mark Cotter [IE],Loss
2206,6,Eoin Galavan [IE],Win
2206,5,Harry Marshall [UK],Win
2206,4,Chiand Balasubramaniam [UK],Win
2206,3,Erik Zwambach [NL],Loss
2206,2,Luke Perry [UK],Win
2206,1,Marc Morales [ES],Loss
2207,9,Lucas Mester-Christensen [DK],Loss
2207,8,Bryan Hamalala [UK],Win
2207,7,Daniel Burton [UK],Loss
2207,6,Alex Sleath [UK],Win
2207,5,Fernando Risoto [ES],Loss
2207,4,Juan Gómez Pérez [ES],Win
2207,3,Gonzalo Estrada [ES],Loss
2207,2,Joe Kildear [UK],Win
2207,1,Nurul Hassan [UK],Loss
2208,9,marvyn blstyak [FR],Win
2208,8,Luke Doherty [UK],Win
2208,7,Manraj Singh Sidhu [UK],Loss
2208,6,Sion Jones [UK],Win
2208,5,Giorgio Ciantelli [IT],Loss
2208,4,Edward Solarte [UK],Loss
2208,3,Simone Sanvito [IT],Loss
2208,2,Connagh Johnston [IE],Win
2208,1,Aitzol Robles [ES],Loss
2209,9,Pedro Lima [PT],Loss
2209,8,Elisa Zee [NL],Win
2209,7,Mark Smith [UK],Loss
2209,6,Thomas Leigh-Dobbie [UK],Loss
2209,5,Michał Dziurzyński [PL],Win
2209,4,Laura Craig [UK],Win
2209,3,Cameron Wingrave [UK],Win
2209,2,Josh Winnard [UK],Loss
2209,1,Neel Sims [CH],Loss
2210,9,Adrian Diaz [UK],Loss
2210,8,Giancarlo Poenisch [IT],Loss
2210,7,Patrick Donegan [US],Loss
2210,6,Angel Benedetto [VE],Win
2210,5,Jack Gallacher [UK],Win
2210,4,Daniel Dawson [UK],Win
2210,3,Ismael Aarab Umpiérrez [ES],Loss
2210,2,Immanuel Masih [UK],Loss
2210,1,Nathan Hart [UK],Win
2211,9,Sierra Hunter [CA],Loss
2211,8,Bendik Gudevold [NO],Loss
2211,7,Richard Fairbrother [UK],Loss
2211,6,Daniele Seghizzi [IT],Loss
2211,5,Luke Petty [UK],Win
2211,4,Zak Fielding [UK],Win
2211,3,Neil Buttigieg [MT],Win
2211,2,Georgia Bevan [UK],Win
2211,1,Weichen Deng [UK],Loss
2212,9,Giulio Tarlao [IT],Loss
2212,8,Jacub Foster [UK],Win
2212,7,Bendik Gudevold [NO],Loss
2212,6,James Beardall [UK],Win
2212,5,Mirko Casalini [IT],Loss
2212,4,Flavio Del Pidio [IT],Loss
2212,3,John Lawrence [UK],Win
2212,2,Dan Styles [UK],Win
2212,1,Rebecca Dixon [UK],Loss
2213,9,Zhaochen Liang [UK],Win
2213,8,Askander Berlemont [UK],Loss
2213,7,Otto Levenson [UK],Win
2213,6,Nigel Baker [UK],Loss
2213,5,Lukas Gwiasda [DE],Loss
2213,4,Paul Hinta [CA],Win
2213,3,Harry Glozier [UK],Win
2213,2,Peter Hoksbergen [NL],Loss
2213,1,Daniel Critcher [UK],Loss
2214,9,Weichen Deng [UK],Loss
2214,8,Shane Reilly [IE],Win
2214,7,George Oakes [UK],Win
2214,6,Miguel Llado [PE],Loss
2214,5,Rhys Johnson [UK],Loss
2214,4,Macky Lanto [UK],Win
2214,3,Matthew Anderson [UK],Loss
2214,2,Nikolaj Høj Nielsen [DK],Loss
2214,1,Benjamin Graham [UK],Win
2215,9,Lee Watson [UK],Win
2215,8,Rhys Wenlock [UK],Loss
2215,7,Federico Di Iorio [IT],Loss
2215,6,Thierry Small [UK],Win
2215,5,Kusha Kanani [DE],Loss
2215,4,Ismael Aarab Umpiérrez [ES],Loss
2215,3,Aitzol Robles [ES],Win
2215,2,Kyle Doran [UK],Loss
2215,1,Oriel Grant [IL],Win
2216,9,Julius Neier [DE],Win
2216,8,Manraj Singh Sidhu [UK],Loss
2216,7,Roberto Retico [IT],Loss
2216,6,Alessandro Cinardi [IT],Loss
2216,5,Pavlos-Rafail Lampropoulos [UK],Loss
2216,4,Hugh Benton [UK],Win
2216,3,Alex Hughes [UK],Win
2216,2,Ryan Fannin [UK],Loss
2216,1,Sean Sumner [UK],Win
2217,9,Sean Kelly [UK],Win
2217,8,Zheng Zhang [CN],Loss
2217,7,Luke Edwards [UK],Loss
2217,6,Ryan Fannin [UK],Win
2217,5,Ashish Soni [UK],Loss
2217,4,Nathan Ward-Cooper [UK],Loss
2217,3,Regino Domínguez [ES],Loss
2217,2,Domingo Tundidor [ES],Win
2217,1,Eddie Webb [UK],Win
2218,9,Domingo Tundidor [ES],Win
2218,8,James Bostock [UK],Loss
2218,7,Nigel Baker [UK],Loss
2218,6,Tom Matthews [UK],Win
2218,5,Adam Eldridge [UK],Win
2218,4,Roberto Retico [IT],Loss
2218,3,Catarina Pires [PT],Loss
2218,2,Pedro Lima [PT],Win
2218,1,Giulio Fioretti [IT],Loss
2219,9,Conor Lynch [IE],Loss
2219,8,Max Musumeci [IE],Win
2219,7,Maik Sohn [DE],Win
2219,6,Tianyi Chen [CN],Loss
2219,5,Gareth Halliwell [UK],Win
2219,4,Sten Schram [NL],Win
2219,3,Thierry Small [UK],Loss
2219,2,Tyler Furnell [UK],Loss
2219,1,Eden Batchelor [UK],Loss
2220,9,Sam Bentham [UK],Loss
2220,8,James Lane [MT],Win
2220,7,James Beardall [UK],Win
2220,6,Geraint Brown [UK],Loss
2220,5,Miguel Paquete [PT],Loss
2220,4,John Brotherston [UK],Loss
2220,3,Andrea Maiellaro [IT],Win
2220,2,Alex Panayi [UK],Win
2220,1,Oscar Princivalle [UK],Loss
2221,8,Rodrigo Novoa [ES],Win
2221,7,Peer-Malte Gerlach [DE],Loss
2221,6,James Barker [UK],Win
2221,5,Nikolaj Høj Nielsen [DK],Loss
2221,4,Frederik Nielsen [DK],Loss
2221,3,Leandro Sarmento [UK],Win
2221,2,Jamshaid Shahir [DE],Win
2221,1,Abang Akmal [UK],Loss
2222,9,Eugenio Calafato [IT],Loss
2222,8,Jorge Marti [ES],Loss
2222,7,Hjalmar Lind [SE],Loss
2222,6,Guilherme Martins [PT],Loss
2222,5,Domingo Tundidor [ES],Win
2222,4,James Lane [MT],Win
2222,3,Tom Matthews [UK],Win
2222,2,Laura Donaghy [UK],Win
2222,1,Josh McHale [UK],Loss
2223,9,Catarina Pires [PT],Loss
2223,8,Anton Pappenberger [UK],Win
2223,7,Neil Buttigieg [MT],Win
2223,6,Kobe Hunt [UK],Loss
2223,5,Simone Sanvito [IT],Loss
2223,4,Giorgio Orlandi [IT],Loss
2223,3,Carmine Vattimo [IT],Loss
2223,2,Josh McHale [UK],Win
2223,1,Fabian Slany [DE],Win
2224,9,Jacob Bezzina [MT],Win
2224,8,Catarina Pires [PT],Loss
2224,7,Bart van Oekel [NL],Loss
2224,6,Brandon Pritchard [UK],Win
2224,5,Cedric Guillaume [FR],Win
2224,4,Alex Hughes [UK],Loss
2224,3,John O'Connor [UK],Win
2224,2,Sam Parish [UK],Loss
2224,1,Alex Soto [ES],Loss
2225,9,Sébastien Roberto [FR],Loss
2225,8,Kobe Hunt [UK],Win
2225,7,Alex Panayi [UK],Win
2225,6,Gustavo MOREIRA VIDAL PEREIRA [FR],Win
2225,5,Carlos Caño Bermúdez [ES],Loss
2225,4,Robert Brewer [UK],Loss
2225,3,Chris halford [UK],Loss
2225,2,Jonathan Scott [UK],Win
2225,1,Richard Fairbrother [UK],Loss
2226,9,Askander Berlemont [UK],Loss
2226,8,Nurul Hassan [UK],Win
2226,7,Daniel Hawthorne [UK],Win
2226,6,Pau Bragulat [ES],Loss
2226,5,Daniel Gale [UK],Win
2226,4,João Santos [PT],Loss
2226,3,Keilan Urch [UK],Loss
2226,2,Daniel Knight [UK],Win
2226,1,Sergio Ramirez [ES],Loss
2227,9,Jay Stothard [UK],Loss
2227,8,Ashish Soni [UK],Loss
2227,7,Nathan Hart [UK],Win
2227,6,Josh Hendy [UK],Win
2227,5,Daan Rütten [NL],Win
2227,4,Pablo Martín [ES],Loss
2227,3,Lew Tozer [UK],Win
2227,2,Juan Francisco Alcaraz Paterna [ES],Loss
2227,1,Brendan Darwinkel [NL],Loss
2228,9,Sebastian Kempf [UK],Loss
2228,8,Josh McHale [UK],Win
2228,7,Sarah Colbert [UK],Win
2228,6,Josh Bullivant [UK],Loss
2228,5,Dan Taylor [UK],Loss
2228,4,James Scoot [UK],Loss
